Tipo.Registro,Protocolo.BATEU,Data,Hora,Via.Primária,Via.Secundária,Cruzamento,Número.(KM),Condição.Climática,Tipo.de.Acidente,Tipo.de.Veículo,Vítimas,Resultado,Tipo.Envolvido,Faixa.Etária,Categoria.Etilométrico,Subtipo.Etilométrico,Qtd..Veículos.Envolidos,Qtd..Pessoas.Envolvidas,Qtd..Vítimas,address,lat,long,UTM_x,UTM_y
BATEU Local,100742,18/02/2014,09:00,Rua Padre Francisco Joao Azevedo,Rua Brasilio Itibere,Rua Padre Francisco Joao Azevedo X Rua Brasilio Itibere,0,Nublado,COLISAO TRASEIRA,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,06 - Entre 51 e 59 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Padre Francisco Joao Azevedo X Rua Brasilio Itibere,-25.44019,-49.25105,675869.41273434,7185155.90481631
BATEU Local,100374,20/10/2014,21:00,Rua Rodolfo Bernardelli,Rua Canal Belem,Rua Rodolfo Bernardelli X Rua Canal Belem,752,Nublado,ABALROAMENTO LATERAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Rodolfo Bernardelli 752,-25.49107,-49.22908,678004.173542743,7179490.80553034
BATEU Local,100257,03/01/2014,13:00,Rua Frei Henrique De Coimbra,Rua Anne Frank,Rua Frei Henrique De Coimbra X Rua Anne Frank,0,Bom,COLISAO FRONTAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,CONDUTOR,03 - Entre 18 e 29 anos,Sem Info.,Sem Info.,1,1,0,Rua Frei Henrique De Coimbra X Rua Anne Frank,-25.47828,-49.24757,676163.930449652,7180932.14299964
BATEU Local,99644,12/04/2014,19:00,Rua Eduardo Victor Piechnik,Avenida Comendador Franco,Rua Eduardo Victor Piechnik X Avenida Comendador Franco,0,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Eduardo Victor Piechnik X Avenida Comendador Franco,-25.49709,-49.21145,679767.655093727,7178800.26675036
BATEU Local,99636,15/03/2014,14:00,Rua Joao Miqueletto,Rua Eduardo Pinto Da Rocha,Rua Joao Miqueletto X Rua Eduardo Pinto Da Rocha,0,Bom,ACIDENTE COMPLEXO,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Joao Miqueletto X Rua Eduardo Pinto Da Rocha,-25.54517,-49.24125,676701.390505766,7173514.40609553
BATEU Local,99553,21/05/2014,13:00,Rua Olivo Carnasciali,Rua Osires Del Corso,Rua Olivo Carnasciali X Rua Osires Del Corso,-,Bom,ABALROAMENTO LATERAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,07 - 60 ou mais,Sem Info.,Sem Info.,1,1,1,Rua Olivo Carnasciali X Rua Osires Del Corso,-25.46912,-49.20166,680793.707881589,7181885.24959128
BATEU Local,99452,25/02/2014,22:00,Avenida Senador Salgado Filho,Avenida Coronel Francisco H. Dos Santos,Avenida Senador Salgado Filho X Avenida Coronel Francisco H. Dos Santos,0,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Avenida Senador Salgado Filho X Avenida Coronel Francisco H. Dos Santos,-25.47211,-49.23771,677164.354315395,7181602.5028931
BATEU Local,99349,24/01/2014,19:00,Rua Santo Andre,Avenida Prefeito Mauricio Fruet,Rua Santo Andre X Avenida Prefeito Mauricio Fruet,0,Bom,NAO IDENTIFICADO,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Santo Andre X Avenida Prefeito Mauricio Fruet,-25.44221,-49.23216,677766.351393,7184907.09695411
BATEU Local,99301,29/01/2014,17:00,Rua Rio Xingu,Rua Sebastiao Alves Ferreira,Rua Rio Xingu X Rua Sebastiao Alves Ferreira,0,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,02 - Entre 12 e 17 anos,Sem Info.,Sem Info.,1,1,1,Rua Rio Xingu X Rua Sebastiao Alves Ferreira,-25.40468,-49.20613,680440.25061138,7189029.30481627
BATEU Local,75929,05/08/2014,18:00,Rua Major Alberto Pereira Jorge,Rua General Mario Tourinho,Rua Major Alberto Pereira Jorge X Rua General Mario Tourinho,590,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Sem Info.,Sem Info.,1,1,1,Rua Major Alberto Pereira Jorge 590,-25.44687,-49.30688,670244.855630168,7184488.46434717
BATEU Local,75844,06/08/2014,10:00,Rua Milton Portugal Lobato,Avenida Parana,Rua Milton Portugal Lobato X Avenida Parana,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Milton Portugal Lobato X Avenida Parana,-25.38037,-49.22841,678234.426994286,7191752.00953083
BATEU Local,75820,02/09/2014,15:00,Rua Padre Anchieta,Rua Francisco Rocha,Rua Padre Anchieta X Rua Francisco Rocha,-,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Padre Anchieta X Rua Francisco Rocha,-25.42562,-49.28071,672907.118055727,7186808.57277553
BATEU Local,75643,16/07/2014,10:00,Rua Professor Fernando Moreira,Rua Desembargador Motta,Rua Professor Fernando Moreira X Rua Desembargador Motta,-,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Professor Fernando Moreira X Rua Desembargador Motta,-25.42928,-49.28597,672372.816208847,7186409.9755411
BATEU Local,75552,06/07/2014,10:00,Avenida Parana,Avenida Marechal Mascarenhas De Moraes,Avenida Parana X Avenida Marechal Mascarenhas De Moraes,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,02 - Entre 12 e 17 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Avenida Parana X Avenida Marechal Mascarenhas De Moraes,-25.37666,-49.2249,678593.088172576,7192158.27199499
BATEU Local,75539,19/08/2014,17:00,Rua Delegado Leopoldo Belczak,Avenida Presidente Affonso Camargo,Rua Delegado Leopoldo Belczak X Avenida Presidente Affonso Camargo,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Sem Info.,Sem Info.,1,1,1,Rua Delegado Leopoldo Belczak X Avenida Presidente Affonso Camargo,-25.44346,-49.2082,680174.300288486,7184736.46555818
BATEU Local,75524,03/08/2014,19:00,Rua Juscelino Goncalves,Rua Jose Tomasi,Rua Juscelino Goncalves X Rua Jose Tomasi,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Juscelino Goncalves X Rua Jose Tomasi,-25.41306,-49.33968,666992.804756955,7188274.90436872
BATEU Local,69915,01/02/2014,21:00,Rua Vereador Augusto Staben,Avenida Prefeito Erasto Gaertner,Rua Vereador Augusto Staben X Avenida Prefeito Erasto Gaertner,0,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,06 - Entre 51 e 59 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Vereador Augusto Staben X Avenida Prefeito Erasto Gaertner,-25.39601,-49.23176,677874.394740387,7190024.06330001
BATEU Local,69891,16/06/2014,18:00,Rua Francisco Kochinski,Rua David Tows,Rua Francisco Kochinski X Rua David Tows,-,Bom,COLISAO FRONTAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,06 - Entre 51 e 59 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Francisco Kochinski X Rua David Tows,-25.54016,-49.25243,675585.217026991,7174084.18894723
BATEU Local,69839,13/02/2014,06:00,Travessa Pinheiro,Rua Joao Negrao,Travessa Pinheiro X Rua Joao Negrao,1116,Nublado,COLISAO TRASEIRA,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Travessa Pinheiro 1116,-25.4384799,-49.2616,674810.796946224,7185359.20431999
BATEU Local,69780,10/02/2014,17:00,Rua Orlando Maria Martins,Rua Arthur Martins Franco,Rua Orlando Maria Martins X Rua Arthur Martins Franco,1520,Bom,ABALROAMENTO LATERAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,04 - Entre 30 e 40 anos,Sem Info.,Sem Info.,1,1,1,Rua Orlando Maria Martins 1520,-25.4985399,-49.33547,667298.055881439,7178801.44140818
BATEU Local,69743,28/01/2014,16:00,Rua Waldemar Loureiro Campos,Rua Pedro Wieler,Rua Waldemar Loureiro Campos X Rua Pedro Wieler,0,Bom,NAO IDENTIFICADO,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,06 - Entre 51 e 59 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Waldemar Loureiro Campos X Rua Pedro Wieler,-25.51355,-49.26501,674359.484979303,7177048.31195548
BATEU Local,69675,30/01/2014,09:00,Rua Alferes Poli,Avenida Visconde De Guarapuava,Rua Alferes Poli X Avenida Visconde De Guarapuava,0,Bom,ACIDENTE COMPLEXO,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Alferes Poli X Avenida Visconde De Guarapuava,-25.43844,-49.27256,673708.520785533,7185377.94938422
BATEU Local,69585,20/01/2014,11:00,Rua Doutor Faivre,Avenida Visconde De Guarapuava,Rua Doutor Faivre X Avenida Visconde De Guarapuava,0,Bom,ACIDENTE COMPLEXO,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,06 - Entre 51 e 59 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Doutor Faivre X Avenida Visconde De Guarapuava,-25.43317,-49.25917,675062.879413667,7185944.18069544
BATEU Local,58048,29/05/2014,18:00,Rua Pretextato Taborda Junior,Rua Irati,Rua Pretextato Taborda Junior X Rua Irati,-,Bom,COLISAO FRONTAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Pretextato Taborda Junior X Rua Irati,-25.46581,-49.31076,669828.052667201,7182395.50705035
BATEU Local,58037,24/03/2014,21:00,Rua Quintino Bocaiuva,Avenida Munhoz Da Rocha,Rua Quintino Bocaiuva X Avenida Munhoz Da Rocha,0,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Quintino Bocaiuva X Avenida Munhoz Da Rocha,-25.40732,-49.2493,676093.198531686,7188794.53245141
BATEU Local,55963,21/06/2014,10:00,Rua Oscar Schrappe Senior,Rua Araguaia,Rua Oscar Schrappe Senior X Rua Araguaia,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,04 - Entre 30 e 40 anos,Sem Info.,Sem Info.,1,1,0,Rua Oscar Schrappe Senior X Rua Araguaia,-25.43498,-49.20598,680410.216640505,7185672.78952799
BATEU Local,55951,05/06/2014,16:00,Rua Rodolpho Hatschbach,Rua Paul Garfunkel,Rua Rodolpho Hatschbach X Rua Paul Garfunkel,1135,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,05 - Entre 41 e 50 anos,Sem Info.,Sem Info.,1,1,1,Rua Rodolpho Hatschbach 1135,-25.5402386,-49.3259111,668200.814356463,7174170.57511679
BATEU Local,55874,04/06/2014,18:00,Rua Roberto Ozorio De Almeida,Rua Francisco Sobania,Rua Roberto Ozorio De Almeida X Rua Francisco Sobania,-,Não Identificado,NAO IDENTIFICADO,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,07 - 60 ou mais,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Roberto Ozorio De Almeida X Rua Francisco Sobania,-25.56008,-49.31112,669659.243273088,7171953.98503117
BATEU Local,46676,01/05/2014,14:00,Rua Italino Peruffo,Avenida Marechal Floriano Peixoto,Rua Italino Peruffo X Avenida Marechal Floriano Peixoto,0,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Italino Peruffo X Avenida Marechal Floriano Peixoto,-25.50227,-49.23739,677152.291811722,7178261.28069377
BATEU Local,42450,18/10/2014,19:00,Rua Guilherme De Souza Valente,Rua Carmelina Cavassin,Rua Guilherme De Souza Valente X Rua Carmelina Cavassin,-,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Guilherme De Souza Valente X Rua Carmelina Cavassin,-25.37005,-49.26972,674092.333944627,7192949.58518593
BATEU Local,42377,23/08/2014,11:00,Rua Marechal Althayr Roszanniy,Rua Eleonora Faria Costa Da Silva,Rua Marechal Althayr Roszanniy X Rua Eleonora Faria Costa Da Silva,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Marechal Althayr Roszanniy X Rua Eleonora Faria Costa Da Silva,-25.50414,-49.28672,672190.729726907,7178118.92738342
BATEU Local,42361,14/08/2014,10:00,Rua Pedro Gusso,Rua Elvira Dos Santos Goulart,Rua Pedro Gusso X Rua Elvira Dos Santos Goulart,-,Nublado,COLISAO FRONTAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Sem Info.,Sem Info.,1,1,1,Rua Pedro Gusso X Rua Elvira Dos Santos Goulart,-25.51102,-49.32329,668505.036221373,7177403.69497899
BATEU Local,42304,12/08/2014,07:00,Rua Rodolpho Senff,Rua Frei Rogerio,Rua Rodolpho Senff X Rua Frei Rogerio,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,05 - Entre 41 e 50 anos,Sem Info.,Sem Info.,1,1,0,Rua Rodolpho Senff X Rua Frei Rogerio,-25.45238,-49.22847,678122.505896637,7183775.65114951
BATEU Local,42295,13/08/2014,11:00,Rua Doutor Levy Buquera,Rua Alziro Zarur,Rua Doutor Levy Buquera X Rua Alziro Zarur,-,Chuva Fraca,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Doutor Levy Buquera X Rua Alziro Zarur,-25.52941,-49.26836,673999.875483914,7175295.91375023
BATEU Local,42199,07/08/2014,12:00,Rua Padre Leonardo Nunes,Rua Coronel Airton Plaisant,Rua Padre Leonardo Nunes X Rua Coronel Airton Plaisant,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Padre Leonardo Nunes X Rua Coronel Airton Plaisant,-25.46946,-49.30041,670863.626459305,7181977.97182197
BATEU Local,42162,16/08/2014,15:00,Rua Francisco Frischmann,Avenida Presidente Arthur Da Silva Bernardes,Rua Francisco Frischmann X Avenida Presidente Arthur Da Silva Bernardes,-,Nublado,NAO IDENTIFICADO,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Sem Info.,Sem Info.,1,1,1,Rua Francisco Frischmann X Avenida Presidente Arthur Da Silva Bernardes,-25.47036,-49.29539,671367.11694673,7181871.83145582
BATEU Local,35499,29/04/2014,10:00,Avenida Luiza Gulin,Avenida Francisco M. Albizu,Avenida Luiza Gulin X Avenida Francisco M. Albizu,0,Nublado,NAO IDENTIFICADO,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Sem Info.,Sem Info.,1,1,1,Avenida Luiza Gulin X Avenida Francisco M. Albizu,-25.39787,-49.2234,678712.791229179,7189806.87109868
BATEU Local,35423,10/05/2014,20:00,Rua Sudao,Rua Amador Bueno,Rua Sudao X Rua Amador Bueno,0,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,06 - Entre 51 e 59 anos,Sem Info.,Sem Info.,1,1,1,Rua Sudao X Rua Amador Bueno,-25.46722,-49.206,680360.135822718,7182101.59777789
BATEU Local,35421,31/07/2014,08:00,Rua Francisco Nunes,Rua Almirante Goncalves,Rua Francisco Nunes X Rua Almirante Goncalves,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,01 - Entre  0 e 11 anos,Sem Info.,Sem Info.,1,1,1,Rua Francisco Nunes X Rua Almirante Goncalves,-25.44427,-49.25768,675196.682246249,7184712.70239893
BATEU Local,35417,23/07/2014,07:00,Rua Maestro Carlos Frank,Rua Doutor Danilo Gomes,Rua Maestro Carlos Frank X Rua Doutor Danilo Gomes,-,Bom,ABALROAMENTO LATERAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Maestro Carlos Frank X Rua Doutor Danilo Gomes,-25.52368,-49.24421,676435.394706069,7175898.77789656
BATEU Local,35401,27/04/2014,18:00,Rua Padre Anchieta,Alameda Presidente Taunay,Rua Padre Anchieta X Alameda Presidente Taunay,0,Bom,ABALROAMENTO LATERAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,04 - Entre 30 e 40 anos,Sem Info.,Sem Info.,1,1,1,Rua Padre Anchieta X Alameda Presidente Taunay,-25.42888,-49.28863,672105.828969053,7186457.71738867
BATEU Local,35398,20/04/2014,18:00,Rua Ipiranga,Rua Andre Szalbot,Rua Ipiranga X Rua Andre Szalbot,0,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Sem Info.,Sem Info.,1,1,1,Rua Ipiranga X Rua Andre Szalbot,-25.50562,-49.28745,672115.237773025,7177955.93638174
BATEU Local,35382,21/04/2014,16:00,Rua Anjolilo Buzzetti,-,Rua Anjolilo Buzzetti X ,0,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Anjolilo Buzzetti X ,-25.52938,-49.33263,667540.717366448,7175381.83275781
BATEU Local,35281,22/08/2014,15:00,Rua Pedro Bellon,Rua Dos Ferroviarios,Rua Pedro Bellon X Rua Dos Ferroviarios,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,06 - Entre 51 e 59 anos,Sem Info.,Sem Info.,1,1,1,Rua Pedro Bellon X Rua Dos Ferroviarios,-25.45045,-49.20737,680247.365782176,7183961.06312688
BATEU Local,35271,12/04/2014,21:00,Rua Guilherme Ihlenfeldt,Rua Eleanor Roosevelt,Rua Guilherme Ihlenfeldt X Rua Eleanor Roosevelt,0,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Sem Info.,Sem Info.,1,1,1,Rua Guilherme Ihlenfeldt X Rua Eleanor Roosevelt,-25.38825,-49.22594,678471.387337659,7190875.85914232
BATEU Local,35265,17/04/2014,07:00,Rua Armando Prince,Avenida Victor Ferreira Do Amaral,Rua Armando Prince X Avenida Victor Ferreira Do Amaral,0,Nublado,COLISAO FRONTAL,BICICLETA,COM VÍTIMAS,Óbito no Local,CONDUTOR,07 - 60 ou mais,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Armando Prince X Avenida Victor Ferreira Do Amaral,-25.4299,-49.21673,679336.476396776,7186249.99873443
BATEU Local,35188,28/04/2014,18:00,Rua Paul Garfunkel,Rua Major Victor Feijo,Rua Paul Garfunkel X Rua Major Victor Feijo,0,Bom,ABALROAMENTO LATERAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Paul Garfunkel X Rua Major Victor Feijo,-25.54717,-49.33599,667178.358336548,7173415.53404834
BATEU Local,35170,23/04/2014,18:00,Rua Joao Socha,Rua Izaac Ferreira Da Cruz,Rua Joao Socha X Rua Izaac Ferreira Da Cruz,0,Bom,ACIDENTE COMPLEXO,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Joao Socha X Rua Izaac Ferreira Da Cruz,-25.53592,-49.28416,672402.636164448,7174595.40921363
BATEU Local,35150,26/04/2014,15:00,Rua Senador Accioly Filho,Rua Sebastiao Ribeiro Batista,Rua Senador Accioly Filho X Rua Sebastiao Ribeiro Batista,0,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,07 - 60 ou mais,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Senador Accioly Filho X Rua Sebastiao Ribeiro Batista,-25.4976,-49.32144,668709.74668518,7178887.83244154
BATEU Local,34335,27/11/2014,07:00,Rua Doutor Pamphilo De Assumpcao,Rua Antonio Parolin Junior,Rua Doutor Pamphilo De Assumpcao X Rua Antonio Parolin Junior,-,Bom,ACIDENTE COMPLEXO,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Doutor Pamphilo De Assumpcao X Rua Antonio Parolin Junior,-25.46258,-49.26001,674935.867196444,7182687.60441991
BATEU Local,34333,02/12/2014,07:00,Rua Professor Fabio De Souza,Rua Carlos Dietzsch,Rua Professor Fabio De Souza X Rua Carlos Dietzsch,-,Bom,ABALROAMENTO LATERAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Sem Info.,Sem Info.,1,1,1,Rua Professor Fabio De Souza X Rua Carlos Dietzsch,-25.46877,-49.30573,670329.667902918,7182061.21559925
BATEU Local,34220,16/11/2014,15:00,Rua Clemente Ritz,Rua Cidade Gaucha,Rua Clemente Ritz X Rua Cidade Gaucha,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Clemente Ritz X Rua Cidade Gaucha,-25.47234,-49.34753,666121.743112405,7181718.58623476
BATEU Local,34162,04/11/2014,09:00,Rua Xv De Novembro,Rua Padre Germano Mayer,Rua Xv De Novembro X Rua Padre Germano Mayer,2610,Bom,COLISAO TRASEIRA,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,08 - Não informada,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Xv De Novembro 2610,-25.42715,-49.24847,676147.870828434,7186596.91290564
BATEU Local,34076,29/10/2014,18:00,Rua Republica Islamica Do Ira,Rua Doutor Carlos Bruno Breithaupt,Rua Republica Islamica Do Ira X Rua Doutor Carlos Bruno Breithaupt,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,02 - Entre 12 e 17 anos,Sem Info.,Sem Info.,1,1,1,Rua Republica Islamica Do Ira X Rua Doutor Carlos Bruno Breithaupt,-25.46566,-49.21743,679213.094894163,7182289.82860569
BATEU Local,34037,23/12/2014,10:00,Rua Reinaldo Pazello,Rua Curupaitis,Rua Reinaldo Pazello X Rua Curupaitis,-,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Sem Info.,Sem Info.,1,1,1,Rua Reinaldo Pazello X Rua Curupaitis,-25.45993,-49.30621,670293.852470988,7183041.00309153
BATEU Local,32145,14/05/2014,22:00,Rua Marechal Mallet,Rua Manoel Eufrasio,Rua Marechal Mallet X Rua Manoel Eufrasio,-,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Marechal Mallet X Rua Manoel Eufrasio,-25.41003,-49.26137,674874.996690215,7188510.22278555
BATEU Local,32136,06/05/2014,19:00,Rua Mario Brandalise,Rua Jose Rietmeyer,Rua Mario Brandalise X Rua Jose Rietmeyer,0,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Mario Brandalise X Rua Jose Rietmeyer,-25.47548,-49.23969,676960.329405988,7181231.84483857
BATEU Local,32096,05/05/2014,01:00,Rua Marechal Deodoro,-,Rua Marechal Deodoro X ,0,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,04 - Entre 30 e 40 anos,Sem Info.,Sem Info.,1,1,1,Rua Marechal Deodoro X ,-25.4272,-49.25571,675419.542774953,7186600.91657406
BATEU Local,32090,04/05/2014,17:00,Marginal Br 277,Rua Professor Joao Falarz,Marginal Br 277 X Rua Professor Joao Falarz,0,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Não Embriagado,Não realizou teste etilométrico,1,1,1,Marginal Br 277 X Rua Professor Joao Falarz,-25.4326225,-49.3521992,665706.658594112,7186123.68964786
BATEU Local,32088,14/06/2014,16:00,Rua Sebastiao Marcos Luiz,Rua Da Trindade,Rua Sebastiao Marcos Luiz X Rua Da Trindade,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Sebastiao Marcos Luiz X Rua Da Trindade,-25.46047,-49.20051,680922.288715825,7182841.85012196
